material_id,formula,band_gap_eV,e_above_hull_eV,n_atoms,volume_A3,atomic_density,mean_mass_amu,max_mass_amu,min_mass_amu,std_mass_amu,mean_eneg,std_eneg,n_elements,emt_energy_per_atom
mp-1522764,BaCaLaSbO6,3.5067,0.0642,20,313.3263,0.063831,53.4064,138.9055,15.999,52.5343,2.568,1.1072,5,
mp-1228137,BaCaLu2F10,6.8266,0.0084,28,382.971,0.073113,51.2373,174.9668,18.9984,58.8869,3.1593,1.3007,4,
mp-1037905,BaCaMg30O32,4.0442,0.0913,64,657.045,0.097406,22.1644,137.327,15.999,15.2772,2.3636,1.0783,4,
mp-1031857,BaCaMg6O8,0.2403,0.431,16,202.3663,0.079065,28.2017,137.327,15.999,28.8658,2.3294,1.1164,4,
mp-1031868,BaCaMg6O8,0.7324,0.3437,16,201.5289,0.079393,28.2017,137.327,15.999,28.8658,2.3294,1.1164,4,
mp-1047948,BaCaMnF7,1.7916,0.0412,40,613.69,0.065179,36.5332,137.327,18.9984,35.5851,3.13,1.308,4,
mp-1516715,BaCaMnWO6,1.8852,0.0919,10,138.5922,0.072154,51.2177,183.84,15.999,57.082,2.644,1.042,5,
mp-1047929,BaCaMoF7,4.6469,0.0227,40,649.5271,0.061583,40.6344,137.327,18.9984,39.6061,3.191,1.2456,4,
mp-1521580,BaCaNb4O12,1.3465,0.1047,18,260.7838,0.069023,41.1677,137.327,15.999,39.1272,2.7539,0.9867,4,
mp-1518821,BaCaNbInO6,3.4029,0.1074,10,143.8585,0.069513,48.1123,137.327,15.999,45.4616,2.591,1.0672,5,
mp-1519910,BaCaNbWO6,0.7631,0.1584,10,141.5545,0.070644,55.0145,183.84,15.999,58.4496,2.649,1.0369,5,
mp-1522813,BaCaNdBiO6,2.0717,0.1557,10,170.5548,0.058632,62.6621,208.9804,15.999,68.7124,2.569,1.1035,5,
mp-1522977,BaCaNdBiO6,1.6982,0.0281,40,652.1101,0.061339,62.6621,208.9804,15.999,68.7124,2.569,1.1035,5,
mp-1522982,BaCaNdBiO6,1.6266,0.0236,20,325.1539,0.061509,62.6621,208.9804,15.999,68.7124,2.569,1.1035,5,
mp-1519220,BaCaNdFeO6,0.5867,0.1624,10,135.0498,0.074047,47.3486,144.242,15.999,48.4833,2.55,1.1143,5,
mp-1519641,BaCaNdNbO6,2.9859,0.079,40,614.2149,0.065124,51.0547,144.242,15.999,50.3709,2.527,1.1312,5,
mp-1519686,BaCaNdNbO6,3.0381,0.0813,20,306.108,0.065336,51.0547,144.242,15.999,50.3709,2.527,1.1312,5,
mp-1519688,BaCaNdNbO6,2.8393,0.1943,10,161.0859,0.062079,51.0547,144.242,15.999,50.3709,2.527,1.1312,5,
mp-1521688,BaCaNdSbO6,3.486,0.0549,40,616.7124,0.06486,53.9401,144.242,15.999,53.4197,2.572,1.102,5,
mp-1521716,BaCaNdSbO6,3.2332,0.1334,10,158.3789,0.06314,53.9401,144.242,15.999,53.4197,2.572,1.102,5,
mp-1521785,BaCaNdSbO6,3.4966,0.051,20,306.0059,0.065358,53.9401,144.242,15.999,53.4197,2.572,1.102,5,
mp-1047971,BaCaNiF7,1.9832,0.0738,40,599.0022,0.066778,36.9087,137.327,18.9984,35.7965,3.166,1.2684,4,
mp-756930,BaCaO2,2.8163,0.0541,16,291.9021,0.054813,52.3507,137.327,15.999,50.0362,2.1925,1.2481,3,
mp-1018097,BaCaO2,2.1401,0.1995,4,75.0621,0.053289,52.3507,137.327,15.999,50.0362,2.1925,1.2481,3,
mp-733968,BaCaP2(HO4)2,5.327,0.0,56,699.4958,0.080058,26.3829,137.327,1.008,32.3912,2.7279,0.9085,5,
mp-1019543,BaCaP2O7,5.3187,0.0023,88,1221.4291,0.072047,31.9405,137.327,15.999,34.3158,2.7591,0.9761,4,
mp-1102214,BaCaPb,0.2149,0.0,12,470.6443,0.025497,128.2017,207.2,40.078,68.5317,1.4067,0.6544,3,
mp-1522866,BaCaPrBiO6,1.6968,0.035,40,658.7614,0.06072,62.3287,208.9804,15.999,68.3227,2.568,1.1048,5,
mp-1522981,BaCaPrBiO6,2.095,0.1693,10,172.0557,0.058121,62.3287,208.9804,15.999,68.3227,2.568,1.1048,5,
mp-1523003,BaCaPrBiO6,1.6029,0.0293,20,328.4088,0.0609,62.3287,208.9804,15.999,68.3227,2.568,1.1048,5,
mp-1520023,BaCaPrFeO6,0.2192,0.1861,10,146.5923,0.068216,47.0152,140.9077,15.999,47.8227,2.549,1.1156,5,
mp-1517150,BaCaPrSbO6,3.4194,0.0547,40,622.0173,0.064307,53.6067,140.9077,15.999,52.8625,2.571,1.1033,5,
mp-1517193,BaCaPrSbO6,3.1894,0.1442,10,160.4842,0.062311,53.6067,140.9077,15.999,52.8625,2.571,1.1033,5,
mp-1521701,BaCaPrSbO6,2.9508,0.1421,10,148.4657,0.067356,53.6067,140.9077,15.999,52.8625,2.571,1.1033,5,
mp-1041343,BaCaSbF7,4.389,0.0906,40,655.6536,0.061008,43.2154,137.327,18.9984,43.7508,3.18,1.2551,4,
mp-16253,BaCaSi,0.1767,0.0,12,400.1057,0.029992,68.4967,137.327,28.085,48.916,1.2633,0.4524,3,
mp-1100437,BaCaSi,0.3907,0.4851,3,99.8319,0.030051,68.4967,137.327,28.085,48.916,1.2633,0.4524,3,
mp-561050,BaCaSiO4,4.3673,0.0703,56,819.6919,0.068318,38.498,137.327,15.999,41.2361,2.5071,1.1171,4,
mp-1516788,BaCaSmBiO6,1.6736,0.0143,20,320.1284,0.062475,63.2739,208.9804,15.999,69.4592,2.572,1.0996,5,
mp-1516910,BaCaSmBiO6,1.7306,0.0166,40,642.221,0.062284,63.2739,208.9804,15.999,69.4592,2.572,1.0996,5,
mp-1516958,BaCaSmBiO6,2.0601,0.1332,10,166.4912,0.060063,63.2739,208.9804,15.999,69.4592,2.572,1.0996,5,
mp-1519954,BaCaSmFeO6,0.1972,0.1561,10,141.8804,0.070482,47.9604,150.36,15.999,49.7248,2.553,1.1106,5,
mp-1521831,BaCaSmFeO6,0.6061,0.2056,10,134.3168,0.074451,47.9604,150.36,15.999,49.7248,2.553,1.1106,5,
mp-1522546,BaCaSmNbO6,3.0694,0.0723,20,302.686,0.066075,51.6665,150.36,15.999,51.523,2.53,1.1275,5,
mp-1522556,BaCaSmNbO6,2.9882,0.0682,40,603.992,0.066226,51.6665,150.36,15.999,51.523,2.53,1.1275,5,
mp-1522614,BaCaSmNbO6,2.8486,0.1697,10,157.7021,0.063411,51.6665,150.36,15.999,51.523,2.53,1.1275,5,
mp-1517996,BaCaSmSbO6,3.3997,0.0383,40,604.627,0.066156,54.5519,150.36,15.999,54.475,2.575,1.0981,5,
mp-1518047,BaCaSmSbO6,3.2805,0.1118,10,155.175,0.064443,54.5519,150.36,15.999,54.475,2.575,1.0981,5,
mp-1518167,BaCaSmSbO6,3.5056,0.0412,20,302.0824,0.066207,54.5519,150.36,15.999,54.475,2.575,1.0981,5,
mp-11265,BaCaSn,0.2437,0.0,12,461.3195,0.026012,98.705,137.327,40.078,42.1465,1.2833,0.4806,3,
mp-1518342,BaCaSnWO6,2.5835,0.1391,10,150.9289,0.066256,57.5949,183.84,15.999,60.5956,2.685,1.0056,5,
mp-1518393,BaCaSnWO6,2.1807,0.0994,40,600.6065,0.066599,57.5949,183.84,15.999,60.5956,2.685,1.0056,5,
mp-1518423,BaCaSnWO6,1.9316,0.0948,20,299.3549,0.06681,57.5949,183.84,15.999,60.5956,2.685,1.0056,5,
mp-1518633,BaCaTbBiO6,1.7213,0.0049,40,626.5412,0.063843,64.1305,208.9804,15.999,70.5717,2.565,1.1087,5,
mp-1518827,BaCaTbBiO6,1.7053,0.0052,20,312.9892,0.0639,64.1305,208.9804,15.999,70.5717,2.565,1.1087,5,
mp-1518866,BaCaTbBiO6,1.9458,0.1069,10,161.6073,0.061878,64.1305,208.9804,15.999,70.5717,2.565,1.1087,5,
mp-1521829,BaCaTbFeO6,0.1801,0.1355,10,137.887,0.072523,48.8169,158.9254,15.999,51.5226,2.546,1.1194,5,
mp-1520770,BaCaTbNbO6,2.853,0.1372,10,153.0601,0.065334,52.5231,158.9254,15.999,53.2005,2.523,1.1362,5,
mp-1517107,BaCaTbSbO6,3.338,0.0906,10,150.6201,0.066392,55.4084,158.9254,15.999,56.0202,2.568,1.1072,5,
mp-1041344,BaCaTiF7,0.2462,0.0444,40,620.3218,0.064483,35.8261,137.327,18.9984,35.2813,3.129,1.3092,4,
mp-1233236,BaCaV2Ni3(HO5)2,0.4437,0.3543,19,248.2387,0.076539,32.4934,137.327,1.008,31.1962,2.6147,0.9224,6,
mp-1234433,BaCaV2Ni3(HO5)2,0.1062,0.3626,19,226.1319,0.084022,32.4934,137.327,1.008,31.1962,2.6147,0.9224,6,
mp-19484,BaCaV2O7,3.2318,0.0001,44,702.6295,0.062622,35.571,137.327,15.999,35.0695,2.6573,1.0561,4,
mp-1044444,BaCaV4O8,0.9838,0.1276,14,212.2205,0.065969,36.3688,137.327,15.999,32.0437,2.5664,1.0308,4,
mp-1047952,BaCaVF7,2.3948,0.0191,40,617.2862,0.0648,36.1335,137.327,18.9984,35.3981,3.138,1.2985,4,
mp-558004,BaCaVP2O9,2.5382,0.0071,56,761.2866,0.07356,31.0204,137.327,15.999,31.4083,2.7757,0.9517,5,
mp-1047958,BaCaWF7,3.9033,0.0683,40,654.3156,0.061133,49.4234,183.84,18.9984,56.8876,3.211,1.2304,4,
mp-1522202,BaCaYNbO6,2.8545,0.1308,10,152.0774,0.065756,45.5211,137.327,15.999,42.2077,2.535,1.1216,5,
mp-1520388,BaCaYSbO6,3.375,0.0876,10,149.7154,0.066793,48.4065,137.327,15.999,46.1504,2.58,1.0918,5,
mp-1517517,BaCaYVO6,1.6203,0.1951,10,140.3907,0.07123,41.3246,137.327,15.999,39.2719,2.538,1.1191,5,
mp-1523158,BaCaZr2O6,3.5587,0.0392,10,144.6879,0.069114,45.5847,137.327,15.999,42.2667,2.519,1.1348,4,
mp-1523234,BaCaZr2O6,3.1767,0.0963,10,149.0459,0.067093,45.5847,137.327,15.999,42.2667,2.519,1.1348,4,
mp-1523321,BaCaZr2O6,3.1207,0.0769,10,146.7644,0.068136,45.5847,137.327,15.999,42.2667,2.519,1.1348,4,
mp-1228692,BaCaZr8(PO4)12,4.2044,0.003,70,1077.1129,0.064989,29.2405,137.327,15.999,26.9889,2.9133,0.8229,5,
mp-1519645,BaCaZrSnO6,3.7375,0.1021,10,144.8459,0.069039,48.3333,137.327,15.999,45.8842,2.582,1.0834,5,
mp-1182162,BaCd(ClO)4,1.2241,0.4327,20,506.4011,0.039494,45.5537,137.327,15.999,40.9816,2.898,0.8331,4,
mp-540736,BaCd(PO3)4,4.3964,0.0,72,1050.7698,0.068521,31.4236,137.327,15.999,33.8549,2.9233,0.7821,4,
mp-1190335,BaCdAs2O7,2.5654,0.0,22,340.6479,0.064583,46.507,137.327,15.999,43.4029,2.82,0.8797,4,
mp-1095151,BaCdAsF,0.9586,0.0,8,194.0197,0.041233,85.9152,137.327,18.9984,44.5648,2.185,1.134,4,
mp-1214477,BaCdFeF7,3.7966,0.0074,40,593.4128,0.067407,43.8575,137.327,18.9984,42.3156,3.227,1.1724,4,
mp-621924,BaCdGaF7,4.4668,0.0,40,559.9102,0.07144,45.2453,137.327,18.9984,42.9094,3.225,1.1748,4,
mp-13831,BaCdGeS4,2.7009,0.0,56,1558.1534,0.03594,64.373,137.327,32.06,41.1876,2.13,0.6042,4,
mp-7899,BaCdO2,0.9747,0.0,16,275.1676,0.058146,70.4348,137.327,15.999,55.1437,2.365,1.1116,3,
mp-6695,BaCdP2O7,3.5871,0.0,22,313.1257,0.070259,38.5165,137.327,15.999,41.4371,2.8218,0.8783,4,
mp-1079603,BaCdPF,1.1489,0.0087,8,185.4424,0.04314,74.9283,137.327,18.9984,50.8894,2.1875,1.134,4,
mp-8885,BaCdS2,1.7377,0.0201,16,449.8319,0.035569,78.4652,137.327,32.06,47.2338,1.935,0.7043,3,
mp-1078693,BaCdSbF,0.2897,0.0401,8,210.4572,0.038012,97.6249,137.327,18.9984,46.2591,2.1525,1.1356,4,
mp-1521886,BaCe2EuO6,0.2364,0.0278,20,340.5798,0.058723,66.5517,151.964,15.999,62.0172,2.497,1.1573,4,
mp-1521909,BaCe2EuO6,0.4387,0.1579,10,175.9226,0.056843,66.5517,151.964,15.999,62.0172,2.497,1.1573,4,
mp-1522153,BaCe2EuO6,0.0744,0.0926,10,172.147,0.05809,66.5517,151.964,15.999,62.0172,2.497,1.1573,4,
mp-541482,BaCeC2O6F,0.1978,0.0023,22,293.8201,0.074876,37.8598,140.116,12.011,47.5868,2.8845,0.9708,5,
mp-559451,BaCeC2O6F,0.0921,0.0134,66,870.2741,0.075838,37.8598,140.116,12.011,47.5868,2.8845,0.9708,5,
mp-649933,BaCeC2O6F,0.3249,0.2736,22,359.5404,0.061189,37.8598,140.116,12.011,47.5868,2.8845,0.9708,5,
mp-1516530,BaCeEuHfO6,0.1746,0.2415,10,161.0091,0.062108,70.3891,178.49,15.999,67.4036,2.515,1.1369,5,
mp-1518915,BaCeEuWO6,0.057,0.1011,20,312.0159,0.064099,70.9241,183.84,15.999,68.2751,2.621,1.0659,5,
mp-1520190,BaCeInSbO6,0.3105,0.1774,10,156.9001,0.063735,61.0015,140.116,15.999,55.5192,2.648,1.0149,5,
mp-1520321,BaCeInSbO6,0.6038,0.2858,40,700.9312,0.057067,61.0015,140.116,15.999,55.5192,2.648,1.0149,5,
mp-4887,BaCeN2,0.6897,0.0,8,148.7128,0.053795,76.3642,140.116,14.007,62.365,2.0225,1.0207,3,
mp-1518977,BaCeNbInO6,0.7648,0.1392,10,158.3785,0.06314,58.1161,140.116,15.999,52.9782,2.603,1.0498,5,
mp-1519083,BaCeNbInO6,0.4042,0.1354,40,633.2092,0.06317,58.1161,140.116,15.999,52.9782,2.603,1.0498,5,
mp-3187,BaCeO3,2.4469,0.0,20,344.6473,0.05803,65.088,140.116,15.999,60.128,2.466,1.1951,3,
mp-3316,BaCeO3,2.4637,0.0006,10,172.2671,0.058049,65.088,140.116,15.999,60.128,2.466,1.1951,3,
mp-4900,BaCeO3,2.4505,0.0025,10,172.4446,0.05799,65.088,140.116,15.999,60.128,2.466,1.1951,3,
mp-5663,BaCeO3,2.299,0.0403,5,89.5662,0.055825,65.088,140.116,15.999,60.128,2.466,1.1951,3,
mp-23199,BaCl2,5.1116,0.0068,12,359.811,0.033351,69.409,137.327,35.45,48.0253,2.4033,1.0701,2,
mp-567680,BaCl2,4.5707,0.0095,9,268.8426,0.033477,69.409,137.327,35.45,48.0253,2.4033,1.0701,2,
mp-568662,BaCl2,5.4291,0.0,3,100.2972,0.029911,69.409,137.327,35.45,48.0253,2.4033,1.0701,2,
mp-23432,BaClF,5.443,0.168,6,142.1351,0.042213,63.9251,137.327,18.9984,52.3357,2.6767,1.307,3,
mp-1214435,BaClO,0.4134,0.432,12,305.2842,0.039308,62.9253,137.327,15.999,53.2058,2.4967,1.1418,3,
mp-567548,BaCo(SeO3)2,2.9833,0.0023,40,626.3966,0.063857,45.0196,137.327,15.999,40.0909,2.851,0.8397,4,
mp-19143,BaCo2(AsO4)2,2.1212,0.0,26,359.2566,0.072372,41.0022,137.327,15.999,36.3993,2.81,0.8497,4,
mp-553000,BaCo2(AsO4)2,0.8243,0.0138,13,176.7817,0.073537,41.0022,137.327,15.999,36.3993,2.81,0.8497,4,
mp-19021,BaCo2(PO4)2,0.0412,0.0168,26,331.2903,0.078481,34.241,137.327,15.999,33.4315,2.8115,0.8485,4,
mp-550898,BaCo2(PO4)2,2.2437,0.0263,13,163.4636,0.079528,34.241,137.327,15.999,33.4315,2.8115,0.8485,4,
mp-1104244,BaCo2(PO4)2,3.1102,0.0025,13,206.1969,0.063047,34.241,137.327,15.999,33.4315,2.8115,0.8485,4,
mp-1194023,BaCo2(PO4)2,2.2606,0.0,26,388.9959,0.066839,34.241,137.327,15.999,33.4315,2.8115,0.8485,4,
mp-644003,BaCo2P2H2O9,1.2309,0.0175,32,389.553,0.082145,28.9467,137.327,1.008,32.2324,2.7744,0.8094,5,
mp-19203,BaCo2Si2O7,0.0448,0.0,48,661.5232,0.07256,35.2797,137.327,15.999,34.4461,2.7108,0.9006,4,
mp-1191386,BaCoAs2O7,1.3273,0.0043,44,665.3591,0.06613,41.6451,137.327,15.999,38.462,2.8373,0.8589,4,
mp-24828,BaCoBP2HO9,2.5883,0.03,60,718.5742,0.083499,27.6011,137.327,1.008,31.8798,2.8233,0.8105,6,
mp-1229322,BaCoH2C3ClO8,0.2252,0.1774,64,908.8038,0.070422,24.8594,137.327,1.008,31.8033,2.8438,0.7407,6,
mp-505765,BaCoN,0.0809,0.0,60,1262.4018,0.047528,70.0891,137.327,14.007,50.9594,1.9367,0.8786,3,
mp-19086,BaCoO2,0.5262,0.0,12,202.5098,0.059256,57.0645,137.327,15.999,49.5437,2.4125,1.0855,3,
mp-1283250,BaCoO3,1.1424,0.0011,20,275.3943,0.072623,48.8514,137.327,15.999,47.2597,2.618,1.0543,3,
mp-19278,BaCoP2O7,2.4182,0.0,22,301.6935,0.072922,33.6546,137.327,15.999,35.1405,2.8391,0.8575,4,
mp-562027,BaCoSiO4,0.7367,0.0166,42,648.3023,0.064785,41.1916,137.327,15.999,41.8624,2.6329,0.9818,4,
mp-19518,BaCr(Si2O5)2,3.2289,0.0,64,959.3114,0.066715,28.8533,137.327,15.999,29.5348,2.7844,0.8761,4,
mp-1192170,BaCr2(P2O7)2,3.1298,0.0,21,290.5066,0.072288,28.0572,137.327,15.999,26.8644,2.911,0.7932,4,
mp-541137,BaCr2O4,2.2386,0.0,28,382.5245,0.073198,43.6165,137.327,15.999,41.3573,2.5671,1.0355,3,
mp-572430,BaCr2O7,2.467,0.0,80,1287.0883,0.062156,35.3312,137.327,15.999,36.8439,2.829,0.9543,3,
mp-557882,BaCr4S7,0.0303,0.0234,48,941.4394,0.050986,47.4776,137.327,32.06,28.6043,2.1325,0.5656,3,
mp-1214499,BaCrCdF7,4.103,0.0004,40,595.5798,0.067161,43.4726,137.327,18.9984,42.2222,3.21,1.1935,4,
mp-541031,BaCrF5,3.5561,0.0,28,390.8086,0.071646,40.6164,137.327,18.9984,41.0907,3.2071,1.2392,3,
mp-559246,BaCrF6,1.6093,0.0,8,110.9136,0.072128,37.9142,137.327,18.9984,39.0961,3.3037,1.187,3,
mp-1519687,BaCrInWO6,0.1824,0.1703,10,132.5204,0.07546,58.3975,183.84,15.999,59.9798,2.733,0.9271,5,
mp-18571,BaCrO4,2.9695,0.0,24,373.196,0.064309,42.2199,137.327,15.999,44.5179,2.7183,1.0445,3,
mp-1190622,BaCrO4,3.1313,0.0314,24,366.2808,0.065524,42.2199,137.327,15.999,44.5179,2.7183,1.0445,3,
mp-19110,BaCrP2O7,0.0925,0.0,22,306.7091,0.071729,33.024,137.327,15.999,34.7411,2.8191,0.8819,4,
mp-1518013,BaCrSnBiO6,0.9541,0.1632,10,133.6662,0.074813,61.3008,208.9804,15.999,65.7915,2.717,0.9301,5,
mp-9639,BaCu(SeO3)2,0.3653,0.0,20,331.7368,0.060289,45.4809,137.327,15.999,40.2745,2.853,0.8374,4,
mp-555570,BaCu(SeO3)2,0.5648,0.0215,40,624.0841,0.064094,45.4809,137.327,15.999,40.2745,2.853,0.8374,4,
mp-620033,BaCu(SeO3)2,0.4377,0.0221,40,662.8933,0.060342,45.4809,137.327,15.999,40.2745,2.853,0.8374,4,
mp-6127,BaCu(Si2O5)2,0.8549,0.0133,64,936.5832,0.068333,29.5752,137.327,15.999,30.2247,2.7994,0.8586,4,
mp-565843,BaCu(SiO3)2,0.654,0.0122,80,1159.8431,0.068975,35.3037,137.327,15.999,36.8057,2.723,0.9207,4,
mp-1182662,BaCu(SiO3)2,0.6127,0.0222,80,1149.4636,0.069598,35.3037,137.327,15.999,36.8057,2.723,0.9207,4,
mp-1197716,BaCu(SiO3)2,1.1813,0.011,80,1159.4308,0.068999,35.3037,137.327,15.999,36.8057,2.723,0.9207,4,
mp-1201761,BaCu(SiO3)2,0.0106,0.0418,40,574.7318,0.069598,35.3037,137.327,15.999,36.8057,2.723,0.9207,4,
mp-1147526,BaCu2(HgO2)2,1.1949,0.0549,18,321.7254,0.055948,81.0666,200.592,15.999,74.0022,2.4944,0.9035,4,
mp-654359,BaCu2(PO4)2,0.3255,0.0123,52,751.7274,0.069174,34.9507,137.327,15.999,33.9924,2.8146,0.8452,4,
mp-542101,BaCu2Ge2O7,0.214,0.0102,48,690.0237,0.069563,43.4727,137.327,15.999,37.1914,2.7325,0.8817,4,
mp-1200513,BaCu2Ge3(HO5)2,0.5791,0.0208,36,439.0529,0.081995,35.7953,137.327,1.008,35.1651,2.7511,0.8135,5,
mp-17947,BaCu2GeS4,0.9736,0.0,24,530.8755,0.045208,58.1611,137.327,32.06,34.0214,2.1275,0.5554,4,
mp-17252,BaCu2GeSe4,0.3567,0.0,24,618.3297,0.038814,81.6166,137.327,63.546,21.9815,2.1125,0.5432,4,
mp-17954,BaCu2SnS4,0.3843,0.0,24,567.987,0.042254,63.9211,137.327,32.06,39.451,2.1213,0.557,4,
mp-12364,BaCu2SnSe4,0.453,0.0,16,437.9903,0.03653,87.3766,137.327,63.546,24.7367,2.1062,0.5447,4,
mp-554401,BaCu2Te2(ClO3)2,0.5036,0.1036,26,473.7809,0.054878,52.8087,137.327,15.999,45.8205,2.7577,0.8293,5,
mp-1182239,BaCu3NiSe4,0.1491,0.2082,9,232.3105,0.038741,78.0603,137.327,58.6934,22.4176,2.0778,0.5192,4,
mp-27424,BaCu4S3,0.0308,0.0,16,288.2278,0.055512,60.9614,137.327,32.06,32.3348,2.0288,0.5332,3,
mp-654109,BaCu4S3,0.4519,0.0139,32,579.2382,0.055245,60.9614,137.327,32.06,32.3348,2.0288,0.5332,3,
mp-556714,BaCu6(GeS4)2,0.7609,0.01,68,1306.9006,0.052032,54.1378,137.327,32.06,26.607,2.1735,0.4519,4,
mp-1228010,BaCu6Te6S,0.4671,0.2169,14,338.7029,0.041334,94.0188,137.327,32.06,35.9088,1.9621,0.3452,4,
mp-1228039,BaCu6Te6Se,0.4774,0.2312,14,345.034,0.040576,97.3696,137.327,63.546,31.9403,1.96,0.3414,4,
mp-6571,BaCuAs2O7,0.4786,0.0,44,677.4478,0.06495,42.0645,137.327,15.999,38.6728,2.8391,0.8569,4,
mp-551135,BaCuB2O5,0.4997,0.0278,9,123.522,0.072862,33.6098,137.327,10.81,39.7825,2.6744,0.9141,4,
mp-556030,BaCuCO3F2,0.4303,0.0099,32,419.3465,0.076309,37.3597,137.327,12.011,40.8731,2.9525,1.0215,5,
mp-2224859,BaCuO2,0.192,0.114,16,253.9134,0.063014,58.2177,137.327,15.999,49.6274,2.4175,1.0831,3,
mp-2913337,BaCuO2,0.2835,0.105,16,255.4304,0.062639,58.2177,137.327,15.999,49.6274,2.4175,1.0831,3,
mp-556604,BaCuPClO4,0.465,0.0821,32,520.1625,0.061519,41.4116,137.327,15.999,39.3976,2.7375,0.906,5,
mp-1080650,BaCuSF,1.6223,0.004,8,155.3225,0.051506,62.9829,137.327,18.9984,45.8754,2.3375,1.1229,4,
mp-9195,BaCuSeF,1.4273,0.1123,8,168.0811,0.047596,74.7106,137.327,18.9984,42.3304,2.33,1.1213,4,
mp-13287,BaCuTeF,0.9884,0.1055,8,188.5504,0.042429,86.8679,137.327,18.9984,48.3617,2.2175,1.1162,4,
mp-19164,BaDy2CoO5,1.3935,0.0037,9,122.5401,0.073445,66.8061,162.5,15.999,63.4706,2.49,1.0889,4,
mp-19364,BaDy2CoO5,1.8436,0.0711,36,489.8535,0.073491,66.8061,162.5,15.999,63.4706,2.49,1.0889,4,
mp-541007,BaDy2MnO5,1.6967,0.0222,36,524.082,0.068692,66.3622,162.5,15.999,63.538,2.4533,1.114,4,
mp-1194284,BaDy2O4,3.718,0.0,28,437.354,0.064021,75.189,162.5,15.999,68.7868,2.4414,1.1575,3,
mp-9740,BaDy2PdO5,1.7856,0.012,18,256.5936,0.07015,72.0824,162.5,15.999,64.5612,2.5256,1.0735,4,
mp-6643,BaDy2ZnO5,3.0566,0.0157,36,512.5939,0.070231,67.5224,162.5,15.999,63.414,2.4644,1.1054,4,
mp-9503,BaDyCuTe3,0.5186,0.0,12,380.679,0.031523,124.3622,162.5,63.546,29.8681,1.7183,0.4838,4,
mp-20851,BaDyFe2O5,0.6835,0.055,9,115.178,0.07814,54.6124,162.5,15.999,53.6858,2.5522,1.0286,4,
mp-1192895,BaDyFe4O7,1.7382,0.0257,26,380.5564,0.068321,48.8615,162.5,15.999,46.8176,2.5777,0.9661,4,
mp-1516561,BaDyNbSnO6,1.9704,0.1236,40,602.8601,0.06635,60.7437,162.5,15.999,57.1195,2.631,1.0228,5,
mp-1516666,BaDyNbSnO6,1.7764,0.1215,20,301.0838,0.066427,60.7437,162.5,15.999,57.1195,2.631,1.0228,5,
mp-1516760,BaDyNbSnO6,2.4437,0.1603,10,153.4615,0.065163,60.7437,162.5,15.999,57.1195,2.631,1.0228,5,
mp-1519551,BaDySnSbO6,2.6502,0.1697,10,151.1924,0.066141,63.6291,162.5,15.999,59.3563,2.676,0.9857,5,
mp-1519646,BaDySnSbO6,2.3335,0.1545,20,300.1888,0.066625,63.6291,162.5,15.999,59.3563,2.676,0.9857,5,
mp-1519752,BaDySnSbO6,2.5013,0.1519,40,601.0125,0.066554,63.6291,162.5,15.999,59.3563,2.676,0.9857,5,
mp-18746,BaEr2CoO5,1.3644,0.0134,9,120.0325,0.07498,67.8637,167.259,15.999,65.0756,2.4944,1.0837,4,
mp-21317,BaEr2CoO5,1.3115,0.0737,36,497.8558,0.07231,67.8637,167.259,15.999,65.0756,2.4944,1.0837,4,
mp-12803,BaEr2F8,7.2118,0.0,11,150.1814,0.073245,56.712,167.259,18.9984,62.0253,3.2009,1.2752,3,
mp-1193827,BaEr2O4,3.746,0.0,28,425.6468,0.065782,76.5487,167.259,15.999,70.5243,2.4471,1.1515,3,
mp-1195744,BaEr2Si3O10,4.8348,0.0,32,427.4123,0.074869,44.7556,167.259,15.999,54.5933,2.7169,0.966,4,
mp-6495,BaEr2ZnO5,3.0633,0.0222,36,501.9217,0.071724,68.58,167.259,15.999,65.0088,2.4689,1.1005,4,
mp-1195598,BaEr4Si5O17,4.782,0.0,54,731.294,0.073842,45.1397,167.259,15.999,55.7911,2.7344,0.9483,4,
mp-559025,BaErAgS3,0.9828,0.0054,12,298.2347,0.040237,84.7724,167.259,32.06,55.4305,1.9667,0.6852,4,
mp-1214427,BaErAl3SiN4O3,2.6126,0.1336,26,331.0788,0.078531,39.8185,167.259,14.007,48.6337,2.4108,0.9043,6,
mp-14969,BaErCuS3,1.1575,0.0,12,274.7663,0.043673,77.3853,167.259,32.06,54.8102,1.9617,0.6856,4,
mp-1519850,BaEuBiSbO6,0.0944,0.1541,10,159.7611,0.062593,71.6025,208.9804,15.999,71.2156,2.68,0.9845,5,
mp-1520401,BaEuDySbO6,0.4086,0.1022,10,151.0517,0.066202,66.9545,162.5,15.999,63.1587,2.6,1.0642,5,
mp-1516727,BaEuDyVO6,0.0907,0.2002,10,152.1876,0.065708,59.8727,162.5,15.999,60.5322,2.558,1.0929,5,
mp-1518565,BaEuDyWO6,0.1035,0.0517,20,300.6955,0.066512,73.1625,183.84,15.999,70.8262,2.631,1.0521,5,
mp-1522152,BaEuHfSnO6,0.4308,0.0643,10,143.4839,0.069694,68.2485,178.49,15.999,65.4673,2.599,1.0591,5,
mp-1517277,BaEuHfZrO6,0.4266,0.044,10,147.9026,0.067612,65.4999,178.49,15.999,63.848,2.536,1.1126,5,
